subscription_id,session_id,bytes_used,ts
S00045,F0004193,39793159,2025-02-03T22:33:00Z
S00045,F0004194,21055037,2025-02-06T16:18:00Z
S00045,F0004195,37772859,2025-02-16T20:30:00Z
S00045,F0004196,26650160,2025-02-28T16:49:00Z
S00045,F0004197,12849177,2025-02-13T01:33:00Z
S00045,F0004198,26860861,2025-02-19T07:25:00Z
S00045,F0004199,23491218,2025-02-15T05:39:00Z
S00045,F0004200,9590730,2025-02-20T13:20:00Z
S00045,F0004201,59165206,2025-02-26T22:11:00Z
S00045,F0004202,49311116,2025-02-06T03:30:00Z
S00045,F0004203,24748659,2025-02-21T23:19:00Z
S00045,F0004204,30740890,2025-02-04T15:55:00Z
S00045,F0004205,12063133,2025-02-28T07:55:00Z
S00045,F0004206,9387074,2025-02-04T14:43:00Z
S00045,F0004207,65204317,2025-02-10T04:54:00Z
S00045,F0004208,40956180,2025-02-01T03:51:00Z
S00045,F0004209,197056157,2025-02-23T11:36:00Z
S00045,F0004210,17225339,2025-02-22T12:28:00Z
S00045,F0004211,36034438,2025-02-13T22:45:00Z
S00045,F0004212,27199230,2025-02-20T22:29:00Z
S00045,F0004213,57782016,2025-02-06T21:21:00Z
S00045,F0004214,43709817,2025-02-18T08:56:00Z
S00045,F0004215,16984107,2025-02-17T16:09:00Z
S00045,F0004216,11952344,2025-02-13T23:51:00Z
S00045,F0004217,35889143,2025-02-28T04:50:00Z
S00045,F0004218,42904432,2025-02-07T12:51:00Z
S00045,F0004219,49343976,2025-02-25T02:34:00Z
S00045,F0004220,16284723,2025-02-20T23:49:00Z
S00045,F0004221,6127384,2025-02-01T14:27:00Z
S00045,F0004222,16698193,2025-02-21T19:20:00Z
S00045,F0004223,75735880,2025-02-21T09:07:00Z
S00416,F0004224,28058891,2025-02-28T00:39:00Z
S00416,F0004225,59952058,2025-02-17T07:03:00Z
S00416,F0004226,14272387,2025-02-11T09:59:00Z
S00416,F0004227,57417612,2025-02-13T04:10:00Z
S00416,F0004228,49265818,2025-02-12T11:16:00Z
S00416,F0004229,12702032,2025-02-20T15:41:00Z
S00416,F0004230,4255531,2025-02-26T17:14:00Z
S00416,F0004231,27594227,2025-02-04T18:08:00Z
S00416,F0004232,54796541,2025-02-08T23:44:00Z
S00416,F0004233,96341299,2025-02-18T01:40:00Z
S00416,F0004234,6665764,2025-02-19T08:30:00Z
S00416,F0004235,26053428,2025-02-14T20:56:00Z
S00416,F0004236,16553665,2025-02-10T00:53:00Z
S00416,F0004237,41890385,2025-02-08T15:21:00Z
S00416,F0004238,16712706,2025-02-08T17:48:00Z
S00416,F0004239,14644082,2025-02-19T07:16:00Z
S00416,F0004240,34782438,2025-02-18T11:41:00Z
S00416,F0004241,24602878,2025-02-25T13:35:00Z
S00416,F0004242,100359813,2025-02-10T06:21:00Z
S00416,F0004243,70481912,2025-02-15T09:19:00Z
S00416,F0004244,17357057,2025-02-22T03:29:00Z
S00416,F0004245,8450838,2025-02-16T13:38:00Z
S00416,F0004246,6583407,2025-02-08T09:29:00Z
S00416,F0004247,94087013,2025-02-12T07:47:00Z
S00416,F0004248,12931525,2025-02-02T16:31:00Z
S01385,F0004249,7818648,2025-02-10T07:19:00Z
S01385,F0004250,105819601,2025-02-12T11:19:00Z
S01385,F0004251,7920240,2025-02-16T07:23:00Z
S01385,F0004252,44551485,2025-02-15T18:00:00Z
S01385,F0004253,35307416,2025-02-09T15:25:00Z
S01385,F0004254,11022136,2025-02-04T08:51:00Z
S01385,F0004255,21453954,2025-02-02T12:00:00Z
S01385,F0004256,61444591,2025-02-05T15:39:00Z
S01385,F0004257,33757178,2025-02-03T14:47:00Z
S01385,F0004258,15163326,2025-02-28T16:29:00Z
S01385,F0004259,3809958,2025-02-15T03:24:00Z
S01385,F0004260,124893101,2025-02-05T23:20:00Z
S01385,F0004261,6025586,2025-02-22T00:05:00Z
S01385,F0004262,34807462,2025-02-18T16:02:00Z
S01385,F0004263,24100230,2025-02-23T19:22:00Z
S01385,F0004264,40431160,2025-02-20T13:09:00Z
S01385,F0004265,108544761,2025-02-15T13:54:00Z
S01385,F0004266,31399303,2025-02-04T08:32:00Z
S01385,F0004267,14860016,2025-02-11T00:39:00Z
S01385,F0004268,7288901,2025-02-25T14:14:00Z
S01385,F0004269,53978690,2025-02-04T00:56:00Z
S01385,F0004270,7961422,2025-02-16T15:33:00Z
S01385,F0004271,25655824,2025-02-18T19:15:00Z
S01385,F0004272,7974886,2025-02-21T13:02:00Z
S01385,F0004273,76357554,2025-02-03T15:54:00Z
S01385,F0004274,13981034,2025-02-15T22:00:00Z
S01385,F0004275,55399793,2025-02-03T20:58:00Z
S01385,F0004276,145911166,2025-02-07T02:34:00Z
S01385,F0004277,40379133,2025-02-18T08:13:00Z
S01385,F0004278,4584284,2025-02-18T12:19:00Z
S01385,F0004279,9412549,2025-02-09T11:08:00Z
S01385,F0004280,9067173,2025-02-19T05:43:00Z
S01385,F0004281,27203003,2025-02-13T15:07:00Z
S01385,F0004282,18414122,2025-02-02T14:17:00Z
S01423,F0004283,19796697,2025-02-18T14:36:00Z
S01423,F0004284,8127012,2025-02-15T03:59:00Z
S01423,F0004285,17544772,2025-02-05T06:51:00Z
S01423,F0004286,22376713,2025-02-07T20:10:00Z
S01423,F0004287,59147677,2025-02-19T09:14:00Z
S01423,F0004288,55816714,2025-02-09T18:22:00Z
S01423,F0004289,23070842,2025-02-03T22:26:00Z
S01423,F0004290,191668380,2025-02-05T16:56:00Z
S01423,F0004291,24770563,2025-02-23T20:46:00Z
S01423,F0004292,32869009,2025-02-07T04:41:00Z
S01423,F0004293,26907094,2025-02-17T10:43:00Z
S01423,F0004294,35956586,2025-02-04T12:06:00Z
S01423,F0004295,15405628,2025-02-09T00:52:00Z
S01423,F0004296,38202353,2025-02-07T20:54:00Z
S01423,F0004297,8131789,2025-02-18T11:54:00Z
S01423,F0004298,33013800,2025-02-26T10:19:00Z
S01423,F0004299,84569085,2025-02-08T17:36:00Z
S01423,F0004300,10044248,2025-02-05T01:44:00Z
S01423,F0004301,51568126,2025-02-08T10:21:00Z
S01423,F0004302,66289273,2025-02-27T04:49:00Z
S00954,F0004303,38288133,2025-02-22T21:01:00Z
S00954,F0004304,110094747,2025-02-13T03:41:00Z
S00954,F0004305,46566503,2025-02-12T03:17:00Z
S00954,F0004306,12463030,2025-02-21T16:55:00Z
S00954,F0004307,42017885,2025-02-01T02:49:00Z
S00954,F0004308,25623349,2025-02-21T12:23:00Z
S00954,F0004309,35071232,2025-02-08T17:05:00Z
S00954,F0004310,8888861,2025-02-11T18:33:00Z
S00954,F0004311,101100998,2025-02-19T10:44:00Z
S00954,F0004312,30944258,2025-02-17T03:17:00Z
S00954,F0004313,40857434,2025-02-15T22:36:00Z
S00954,F0004314,7316119,2025-02-04T20:29:00Z
S00954,F0004315,25280341,2025-02-22T05:55:00Z
S00954,F0004316,64574051,2025-02-27T12:47:00Z
S00954,F0004317,20075581,2025-02-24T23:27:00Z
S00954,F0004318,20960564,2025-02-08T21:38:00Z
S00954,F0004319,66441627,2025-02-24T18:00:00Z
S00954,F0004320,11204248,2025-02-05T02:04:00Z
S00954,F0004321,49446901,2025-02-26T20:24:00Z
S00954,F0004322,45528336,2025-02-24T19:30:00Z
S00954,F0004323,54685452,2025-02-01T05:49:00Z
S00235,F0004324,16108805,2025-02-27T12:40:00Z
S00235,F0004325,18752187,2025-02-24T11:47:00Z
S00235,F0004326,2165366,2025-02-21T04:24:00Z
S00235,F0004327,20697502,2025-02-21T09:08:00Z
S00235,F0004328,16411664,2025-02-14T00:38:00Z
S00235,F0004329,39571823,2025-02-03T18:35:00Z
S00235,F0004330,35641519,2025-02-11T21:11:00Z
S00235,F0004331,8069403,2025-02-10T17:25:00Z
S00235,F0004332,4577526,2025-02-15T10:40:00Z
S00235,F0004333,2559235,2025-02-09T12:06:00Z
S00235,F0004334,22488966,2025-02-09T11:56:00Z
S00235,F0004335,42004910,2025-02-11T17:39:00Z
S00612,F0004336,10223383,2025-02-06T05:33:00Z
S00612,F0004337,45216142,2025-02-18T21:04:00Z
S00612,F0004338,136127882,2025-02-27T11:36:00Z
S00612,F0004339,102133758,2025-02-27T14:00:00Z
S00612,F0004340,25933000,2025-02-19T15:02:00Z
S00612,F0004341,43146140,2025-02-27T13:19:00Z
S00612,F0004342,19368932,2025-02-18T15:57:00Z
S00612,F0004343,17474989,2025-02-10T08:09:00Z
S00612,F0004344,11137384,2025-02-02T12:54:00Z
S00612,F0004345,23939306,2025-02-04T01:29:00Z
S00612,F0004346,32026040,2025-02-23T02:09:00Z
S00612,F0004347,41734294,2025-02-12T19:04:00Z
S00612,F0004348,41571667,2025-02-20T03:57:00Z
S00612,F0004349,28963490,2025-02-15T17:51:00Z
S00612,F0004350,4791470,2025-02-20T15:44:00Z
S00612,F0004351,59321384,2025-02-16T20:30:00Z
S00612,F0004352,28189238,2025-02-24T02:10:00Z
S00612,F0004353,90018628,2025-02-05T22:07:00Z
S00431,F0004354,53819752,2025-02-28T15:12:00Z
S00431,F0004355,2686945,2025-02-16T10:11:00Z
S00431,F0004356,52195399,2025-02-17T04:39:00Z
S00431,F0004357,9772303,2025-02-25T15:37:00Z
S00431,F0004358,20910729,2025-02-23T10:41:00Z
S00431,F0004359,80454342,2025-02-23T09:00:00Z
S00431,F0004360,9624544,2025-02-14T11:14:00Z
S00431,F0004361,22683001,2025-02-17T20:26:00Z
S00431,F0004362,14498193,2025-02-12T01:40:00Z
S00431,F0004363,17413138,2025-02-20T14:34:00Z
S00431,F0004364,173165549,2025-02-04T01:11:00Z
S00431,F0004365,2280236,2025-02-03T09:59:00Z
S00431,F0004366,8583368,2025-02-27T01:35:00Z
S00431,F0004367,49585168,2025-02-23T16:18:00Z
S00431,F0004368,55428362,2025-02-17T12:06:00Z
S00431,F0004369,133033487,2025-02-24T17:40:00Z
S00431,F0004370,13781119,2025-02-13T16:02:00Z
S00431,F0004371,10060707,2025-02-06T03:22:00Z
S00431,F0004372,14469461,2025-02-23T07:49:00Z
S00431,F0004373,34280381,2025-02-25T21:38:00Z
S00431,F0004374,17088520,2025-02-12T08:45:00Z
S00431,F0004375,17592716,2025-02-23T13:16:00Z
S00431,F0004376,98805655,2025-02-14T17:59:00Z
S00431,F0004377,62541852,2025-02-07T16:35:00Z
S00431,F0004378,54311125,2025-02-04T10:25:00Z
S00431,F0004379,28493499,2025-02-24T11:10:00Z
S00431,F0004380,68517575,2025-02-07T08:57:00Z
S00431,F0004381,9140540,2025-02-03T00:01:00Z
S00431,F0004382,14854464,2025-02-18T13:10:00Z
S00431,F0004383,25796810,2025-02-23T07:35:00Z
S00431,F0004384,16831936,2025-02-13T23:54:00Z
S00431,F0004385,45636898,2025-02-15T07:10:00Z
S00431,F0004386,4137206,2025-02-14T18:26:00Z
S00431,F0004387,76116338,2025-02-13T20:34:00Z
S00431,F0004388,23794432,2025-02-11T13:33:00Z
S00431,F0004389,14936881,2025-02-11T09:32:00Z
S00431,F0004390,17344688,2025-02-23T06:07:00Z
S01546,F0004391,22345447,2025-02-13T07:06:00Z
S01546,F0004392,37057989,2025-02-09T21:54:00Z
S01546,F0004393,28224630,2025-02-18T01:27:00Z
S01546,F0004394,41464935,2025-02-16T11:57:00Z
S01546,F0004395,81074307,2025-02-07T00:43:00Z
S01546,F0004396,29888915,2025-02-16T10:20:00Z
S01546,F0004397,27305774,2025-02-22T20:24:00Z
S01546,F0004398,36360406,2025-02-09T11:50:00Z
S01546,F0004399,104771710,2025-02-20T19:25:00Z
S01546,F0004400,18276934,2025-02-03T13:57:00Z
S01546,F0004401,21390796,2025-02-26T19:54:00Z
S01546,F0004402,40034061,2025-02-24T06:24:00Z
S01546,F0004403,7127644,2025-02-23T02:19:00Z
S01546,F0004404,31152604,2025-02-17T08:12:00Z
S01546,F0004405,41527563,2025-02-20T02:20:00Z
S01546,F0004406,24770947,2025-02-06T22:50:00Z
S01546,F0004407,15300652,2025-02-22T06:38:00Z
S01546,F0004408,5329813,2025-02-15T17:57:00Z
S01546,F0004409,11269599,2025-02-05T22:57:00Z
S01546,F0004410,16728155,2025-02-04T22:55:00Z
S01546,F0004411,609353389,2025-02-12T21:07:00Z
S01546,F0004412,54280014,2025-02-13T09:00:00Z
S01546,F0004413,8924122,2025-02-21T01:44:00Z
S01546,F0004414,9662809,2025-02-01T09:58:00Z
S01546,F0004415,14771913,2025-02-24T09:52:00Z
S01546,F0004416,89537090,2025-02-11T14:39:00Z
S01546,F0004417,56617007,2025-02-24T01:19:00Z
S01546,F0004418,8916721,2025-02-20T02:34:00Z
S01546,F0004419,5295454,2025-02-19T17:39:00Z
S01546,F0004420,78468542,2025-02-24T07:18:00Z
S01546,F0004421,44654594,2025-02-05T07:26:00Z
S01546,F0004422,116523015,2025-02-09T00:17:00Z
S01546,F0004423,3144660,2025-02-25T18:09:00Z
S01546,F0004424,15470674,2025-02-24T00:16:00Z
S01546,F0004425,43186776,2025-02-22T22:50:00Z
S01513,F0004426,10434846,2025-02-11T11:32:00Z
S01513,F0004427,13059191,2025-02-16T22:36:00Z
S01513,F0004428,47538923,2025-02-11T21:09:00Z
S01513,F0004429,9091992,2025-02-03T14:42:00Z
S01513,F0004430,16829970,2025-02-19T02:42:00Z
S01513,F0004431,79787762,2025-02-28T19:39:00Z
S01513,F0004432,7436786,2025-02-01T04:32:00Z
S01513,F0004433,2233420,2025-02-22T09:57:00Z
S01513,F0004434,1446171,2025-02-09T06:42:00Z
S01513,F0004435,12939126,2025-02-04T04:51:00Z
S01513,F0004436,66760679,2025-02-12T20:54:00Z
S01513,F0004437,44419177,2025-02-04T07:11:00Z
S01513,F0004438,12753827,2025-02-09T13:32:00Z
S01513,F0004439,62540339,2025-02-27T00:35:00Z
S01513,F0004440,56879560,2025-02-09T06:01:00Z
S01513,F0004441,58811565,2025-02-08T01:39:00Z
S01513,F0004442,8212506,2025-02-20T07:35:00Z
S01513,F0004443,10313355,2025-02-01T03:39:00Z
S01513,F0004444,22859387,2025-02-20T12:36:00Z
S01513,F0004445,24560012,2025-02-08T10:08:00Z
S01513,F0004446,20573699,2025-02-12T03:17:00Z
S01513,F0004447,30308369,2025-02-14T12:05:00Z
S01513,F0004448,69255456,2025-02-01T06:43:00Z
S01513,F0004449,55264268,2025-02-12T16:51:00Z
S01513,F0004450,116199774,2025-02-20T06:39:00Z
S01513,F0004451,18960199,2025-02-13T19:25:00Z
S01513,F0004452,62495745,2025-02-28T12:43:00Z
S01251,F0004453,33732764,2025-02-07T13:07:00Z
S01251,F0004454,46978240,2025-02-17T19:32:00Z
S01251,F0004455,134982022,2025-02-27T23:22:00Z
S01251,F0004456,13716101,2025-02-27T04:14:00Z
S01251,F0004457,22507542,2025-02-19T07:24:00Z
S01251,F0004458,10799984,2025-02-14T15:56:00Z
S01251,F0004459,76296052,2025-02-10T21:00:00Z
S01251,F0004460,51387650,2025-02-23T08:02:00Z
S01251,F0004461,28773449,2025-02-17T11:24:00Z
S00599,F0004462,21558961,2025-02-22T20:27:00Z
S00599,F0004463,20173501,2025-02-25T08:54:00Z
S00599,F0004464,35773372,2025-02-10T10:53:00Z
S00599,F0004465,8355521,2025-02-08T16:07:00Z
S00599,F0004466,25081654,2025-02-23T13:05:00Z
S00599,F0004467,228582048,2025-02-02T19:58:00Z
S00599,F0004468,168544413,2025-02-03T12:10:00Z
S00599,F0004469,10097562,2025-02-19T15:39:00Z
S00599,F0004470,16696873,2025-02-07T09:31:00Z
S00599,F0004471,12955037,2025-02-16T22:31:00Z
S00599,F0004472,29797516,2025-02-16T09:12:00Z
S00599,F0004473,24351724,2025-02-19T17:30:00Z
S00599,F0004474,7977719,2025-02-14T20:37:00Z
S00599,F0004475,12223946,2025-02-14T09:13:00Z
S00599,F0004476,33014085,2025-02-09T00:51:00Z
S00599,F0004477,40854496,2025-02-18T06:57:00Z
S00599,F0004478,10450096,2025-02-26T05:28:00Z
S00599,F0004479,32920810,2025-02-10T11:11:00Z
S00599,F0004480,27654337,2025-02-05T18:32:00Z
S00599,F0004481,27163129,2025-02-10T08:24:00Z
S00599,F0004482,19393032,2025-02-21T19:11:00Z
S00599,F0004483,27021410,2025-02-24T07:04:00Z
S00599,F0004484,52737986,2025-02-02T08:16:00Z
S00599,F0004485,14769123,2025-02-16T14:45:00Z
S00599,F0004486,11054526,2025-02-19T05:01:00Z
S00599,F0004487,3536809,2025-02-07T21:16:00Z
S00599,F0004488,24281879,2025-02-09T11:40:00Z
S00599,F0004489,21435441,2025-02-07T00:58:00Z
S00599,F0004490,77964690,2025-02-19T12:03:00Z
S00599,F0004491,15889347,2025-02-10T21:23:00Z
S00599,F0004492,39120377,2025-02-03T01:47:00Z
S00599,F0004493,46008987,2025-02-21T15:48:00Z
S00599,F0004494,21195303,2025-02-26T11:42:00Z
S00599,F0004495,19656441,2025-02-18T17:06:00Z
S00055,F0004496,20267532,2025-02-02T20:24:00Z
S00055,F0004497,39749370,2025-02-02T06:52:00Z
S00055,F0004498,41527515,2025-02-07T09:03:00Z
S00055,F0004499,2244599,2025-02-12T19:10:00Z
S00055,F0004500,49147769,2025-02-20T13:45:00Z
S00055,F0004501,6806336,2025-02-06T03:55:00Z
S00055,F0004502,19140581,2025-02-10T08:59:00Z
S00055,F0004503,80338219,2025-02-06T07:59:00Z
S00055,F0004504,21913507,2025-02-06T07:35:00Z
S00055,F0004505,22498196,2025-02-14T19:53:00Z
S00055,F0004506,34291990,2025-02-03T17:47:00Z
S00055,F0004507,26524789,2025-02-17T08:06:00Z
S00055,F0004508,18174606,2025-02-05T10:47:00Z
S00055,F0004509,8746781,2025-02-23T14:04:00Z
S00055,F0004510,64031299,2025-02-06T02:15:00Z
S00055,F0004511,45083267,2025-02-23T10:23:00Z
S00055,F0004512,11074723,2025-02-28T06:23:00Z
S00055,F0004513,12878765,2025-02-22T10:52:00Z
S00055,F0004514,81526259,2025-02-22T06:11:00Z
S00055,F0004515,37267878,2025-02-23T21:02:00Z
S00055,F0004516,40829708,2025-02-04T14:02:00Z
S01968,F0004517,44070969,2025-02-27T11:53:00Z
S01968,F0004518,21239956,2025-02-13T18:34:00Z
S01968,F0004519,32905862,2025-02-28T08:30:00Z
S01968,F0004520,28595298,2025-02-05T04:51:00Z
S01968,F0004521,3889825,2025-02-19T09:07:00Z
S01968,F0004522,25929751,2025-02-22T18:42:00Z
S01968,F0004523,152332744,2025-02-08T00:55:00Z
S01968,F0004524,5293405,2025-02-21T15:25:00Z
S01968,F0004525,36588580,2025-02-14T00:50:00Z
S01968,F0004526,9438805,2025-02-23T19:21:00Z
S01968,F0004527,44783550,2025-02-06T06:44:00Z
S01968,F0004528,20048930,2025-02-24T06:37:00Z
S01968,F0004529,25930100,2025-02-15T05:12:00Z
S01968,F0004530,56525485,2025-02-10T05:50:00Z
S01968,F0004531,39717868,2025-02-23T01:24:00Z
S01968,F0004532,25538012,2025-02-03T10:54:00Z
S01968,F0004533,22839454,2025-02-08T15:28:00Z
S01968,F0004534,18250309,2025-02-10T00:39:00Z
S01968,F0004535,36980719,2025-02-20T07:44:00Z
S01968,F0004536,13733973,2025-02-11T12:11:00Z
S01968,F0004537,70951489,2025-02-14T14:16:00Z
S01968,F0004538,17405871,2025-02-24T19:58:00Z
S01022,F0004539,49757967,2025-02-02T01:37:00Z
S01022,F0004540,26883944,2025-02-22T02:19:00Z
S01022,F0004541,54647750,2025-02-09T16:56:00Z
S01022,F0004542,71184034,2025-02-12T11:21:00Z
S01022,F0004543,62485899,2025-02-21T16:58:00Z
S01022,F0004544,27163451,2025-02-15T01:50:00Z
S01022,F0004545,112778264,2025-02-06T14:34:00Z
S01022,F0004546,186777460,2025-02-09T04:54:00Z
S01175,F0004547,67919508,2025-02-25T05:34:00Z
S01175,F0004548,13654875,2025-02-08T11:09:00Z
S01175,F0004549,95137627,2025-02-26T17:30:00Z
S01175,F0004550,23610990,2025-02-11T10:04:00Z
S01175,F0004551,13277335,2025-02-10T06:46:00Z
S01175,F0004552,20684722,2025-02-16T05:43:00Z
S01175,F0004553,14575370,2025-02-22T07:30:00Z
S01175,F0004554,9205123,2025-02-15T00:20:00Z
S01175,F0004555,57396654,2025-02-27T11:53:00Z
S01175,F0004556,13952626,2025-02-01T23:08:00Z
S01175,F0004557,12568909,2025-02-16T10:09:00Z
S01175,F0004558,17574675,2025-02-04T08:18:00Z
S01175,F0004559,13267262,2025-02-18T13:27:00Z
S01175,F0004560,6752503,2025-02-10T05:40:00Z
S01175,F0004561,44416895,2025-02-21T11:37:00Z
S01175,F0004562,29511719,2025-02-21T20:42:00Z
S01175,F0004563,26231317,2025-02-21T15:29:00Z
S01175,F0004564,53276568,2025-02-05T06:25:00Z
S01175,F0004565,3227182,2025-02-27T19:41:00Z
S01175,F0004566,11231646,2025-02-03T00:00:00Z
S01175,F0004567,42498827,2025-02-07T11:30:00Z
S01175,F0004568,33702837,2025-02-21T10:48:00Z
S01175,F0004569,43963628,2025-02-27T15:37:00Z
S01175,F0004570,31107726,2025-02-05T23:12:00Z
S00533,F0004571,8130856,2025-02-28T17:39:00Z
S00533,F0004572,26707971,2025-02-05T06:57:00Z
S00533,F0004573,93267017,2025-02-07T22:13:00Z
S00533,F0004574,47430568,2025-02-12T04:53:00Z
S00533,F0004575,89702624,2025-02-17T05:42:00Z
S00533,F0004576,4479492,2025-02-22T02:16:00Z
S00533,F0004577,10310834,2025-02-10T18:05:00Z
S00533,F0004578,8692473,2025-02-02T05:08:00Z
S00533,F0004579,47587712,2025-02-19T05:42:00Z
S00533,F0004580,14093232,2025-02-01T12:43:00Z
S00533,F0004581,34572917,2025-02-24T18:37:00Z
S00533,F0004582,11610923,2025-02-01T13:58:00Z
S00533,F0004583,32563740,2025-02-04T04:20:00Z
S00533,F0004584,15866621,2025-02-17T06:05:00Z
S00533,F0004585,35018928,2025-02-10T23:16:00Z
S00533,F0004586,34197684,2025-02-02T17:51:00Z
S00533,F0004587,15000070,2025-02-23T06:06:00Z
S00533,F0004588,10234283,2025-02-09T03:05:00Z
S00533,F0004589,34517222,2025-02-27T11:04:00Z
S00533,F0004590,67290326,2025-02-08T16:20:00Z
S00533,F0004591,11632100,2025-02-06T04:16:00Z
S00533,F0004592,126607798,2025-02-04T14:07:00Z
S00533,F0004593,44282648,2025-02-13T15:51:00Z
S00533,F0004594,104816396,2025-02-01T19:05:00Z
S00991,F0004595,95863694,2025-02-14T00:58:00Z
S00991,F0004596,18839777,2025-02-10T17:26:00Z
S00991,F0004597,5301638,2025-02-06T20:52:00Z
S00991,F0004598,56493707,2025-02-13T13:53:00Z
S00991,F0004599,42775603,2025-02-18T17:07:00Z
S00991,F0004600,116794513,2025-02-09T15:12:00Z
S00991,F0004601,41081748,2025-02-27T05:32:00Z
S00991,F0004602,9614105,2025-02-03T07:17:00Z
S00991,F0004603,6379203,2025-02-02T00:21:00Z
S00991,F0004604,8217501,2025-02-05T03:04:00Z
S00991,F0004605,12077289,2025-02-09T23:42:00Z
S00991,F0004606,54559963,2025-02-17T20:23:00Z
S00991,F0004607,36117596,2025-02-21T17:16:00Z
S00991,F0004608,21041317,2025-02-13T10:21:00Z
S00991,F0004609,88140938,2025-02-06T20:10:00Z
S00991,F0004610,36529473,2025-02-17T14:35:00Z
S00991,F0004611,70450963,2025-02-08T23:47:00Z
S00991,F0004612,23757544,2025-02-25T19:49:00Z
S00991,F0004613,9574951,2025-02-25T12:55:00Z
S00991,F0004614,13506870,2025-02-26T10:41:00Z
S00991,F0004615,69249292,2025-02-10T10:35:00Z
S00991,F0004616,48366209,2025-02-01T01:53:00Z
S00991,F0004617,27469798,2025-02-23T17:02:00Z
S00529,F0004618,5746139,2025-02-20T18:45:00Z
S00529,F0004619,30504158,2025-02-16T01:42:00Z
S00529,F0004620,7980414,2025-02-21T07:59:00Z
S00529,F0004621,12117949,2025-02-12T06:06:00Z
S00529,F0004622,10462933,2025-02-09T13:50:00Z
S00529,F0004623,27541359,2025-02-14T12:36:00Z
S00529,F0004624,28217892,2025-02-26T12:45:00Z
S00529,F0004625,41845558,2025-02-04T04:16:00Z
S00529,F0004626,14512707,2025-02-02T04:29:00Z
S00529,F0004627,12298971,2025-02-10T06:25:00Z
S00529,F0004628,29412731,2025-02-05T19:29:00Z
S00280,F0004629,34609351,2025-02-03T21:11:00Z
S00280,F0004630,59263124,2025-02-04T06:14:00Z
S00280,F0004631,26044868,2025-02-21T17:53:00Z
S00280,F0004632,6554453,2025-02-23T03:01:00Z
S00280,F0004633,22238430,2025-02-27T18:39:00Z
S00280,F0004634,40351520,2025-02-07T10:43:00Z
S00280,F0004635,10894633,2025-02-05T12:18:00Z
S00280,F0004636,60282526,2025-02-13T21:16:00Z
S00280,F0004637,35580104,2025-02-15T05:49:00Z
S00280,F0004638,40740806,2025-02-09T06:17:00Z
S00280,F0004639,15144010,2025-02-14T09:07:00Z
S00280,F0004640,38903863,2025-02-14T10:08:00Z
S00280,F0004641,2410605,2025-02-27T22:33:00Z
S00280,F0004642,5516762,2025-02-12T13:51:00Z
S00280,F0004643,40898691,2025-02-14T06:58:00Z
S00280,F0004644,6117457,2025-02-27T20:32:00Z
S00280,F0004645,37169238,2025-02-17T13:32:00Z
S00280,F0004646,10810277,2025-02-22T09:11:00Z
S00280,F0004647,2885199,2025-02-22T01:07:00Z
S00280,F0004648,219055754,2025-02-14T11:51:00Z
S00280,F0004649,26058763,2025-02-08T10:25:00Z
S00280,F0004650,11863782,2025-02-23T05:41:00Z
S00280,F0004651,11891844,2025-02-21T03:55:00Z
S00280,F0004652,21673571,2025-02-26T20:23:00Z
S00280,F0004653,20139186,2025-02-05T06:22:00Z
S00280,F0004654,33310588,2025-02-08T15:37:00Z
S00280,F0004655,4915039,2025-02-10T00:23:00Z
S00280,F0004656,23213454,2025-02-21T04:20:00Z
S00280,F0004657,28354501,2025-02-22T17:16:00Z
S00280,F0004658,15136357,2025-02-28T06:01:00Z
S00280,F0004659,43177681,2025-02-23T21:11:00Z
S00280,F0004660,22740778,2025-02-28T14:53:00Z
S00280,F0004661,1720342,2025-02-24T23:46:00Z
S00243,F0004662,31301917,2025-02-13T05:01:00Z
S00243,F0004663,81763157,2025-02-05T21:24:00Z
S00243,F0004664,54834606,2025-02-01T09:18:00Z
S00243,F0004665,52907713,2025-02-08T15:43:00Z
S00243,F0004666,4285102,2025-02-13T19:28:00Z
S00243,F0004667,45994771,2025-02-02T14:07:00Z
S00243,F0004668,21724823,2025-02-27T17:58:00Z
S00243,F0004669,85907423,2025-02-18T17:04:00Z
S00243,F0004670,44360476,2025-02-03T01:47:00Z
S01718,F0004671,3217407,2025-02-09T00:19:00Z
S01718,F0004672,44077350,2025-02-12T14:24:00Z
S01718,F0004673,61688913,2025-02-14T21:32:00Z
S01718,F0004674,13710502,2025-02-21T05:25:00Z
S01718,F0004675,16681380,2025-02-21T22:48:00Z
S01718,F0004676,4129424,2025-02-07T07:15:00Z
S01718,F0004677,36719266,2025-02-09T08:06:00Z
S01718,F0004678,22124939,2025-02-22T13:43:00Z
S01718,F0004679,38965265,2025-02-17T14:09:00Z
S01718,F0004680,18476667,2025-02-06T06:39:00Z
S01718,F0004681,39394822,2025-02-16T05:32:00Z
S01718,F0004682,97194452,2025-02-21T14:18:00Z
S01718,F0004683,28232109,2025-02-19T23:22:00Z
S01718,F0004684,14422798,2025-02-22T15:17:00Z
S01718,F0004685,89698526,2025-02-25T02:26:00Z
S01718,F0004686,17355464,2025-02-22T18:36:00Z
S01718,F0004687,8140394,2025-02-12T19:11:00Z
S01718,F0004688,19391463,2025-02-10T01:07:00Z
S01718,F0004689,12772236,2025-02-01T15:25:00Z
S01718,F0004690,10645543,2025-02-04T11:16:00Z
S01718,F0004691,27334268,2025-02-19T03:59:00Z
