subscription_id	call_id	duration_sec	ts
S01211	W0002865	1588	2025-02-10T19:20:00Z
S01211	W0002866	1432	2025-02-20T04:52:00Z
S01211	W0002867	1220	2025-02-23T16:42:00Z
S01211	W0002868	1293	2025-02-21T10:08:00Z
S01211	W0002869	1331	2025-02-05T03:57:00Z
S01211	W0002870	1681	2025-02-07T01:50:00Z
S01211	W0002871	1529	2025-02-12T00:11:00Z
S01211	W0002872	380	2025-02-25T07:17:00Z
S01211	W0002873	28	2025-02-19T03:53:00Z
S01211	W0002874	485	2025-02-10T19:28:00Z
S01211	W0002875	707	2025-02-12T11:04:00Z
S01211	W0002876	224	2025-02-14T09:53:00Z
S01211	W0002877	1149	2025-02-06T06:18:00Z
S01332	W0002878	151	2025-02-20T02:49:00Z
S01332	W0002879	780	2025-02-12T01:41:00Z
S01332	W0002880	1052	2025-02-21T15:10:00Z
S01332	W0002881	1234	2025-02-23T19:14:00Z
S01332	W0002882	1408	2025-02-13T08:18:00Z
S01332	W0002883	695	2025-02-07T19:19:00Z
S01332	W0002884	588	2025-02-19T08:57:00Z
S01332	W0002885	585	2025-02-05T06:50:00Z
S01332	W0002886	754	2025-02-12T10:54:00Z
S01332	W0002887	27	2025-02-23T15:35:00Z
S01332	W0002888	857	2025-02-20T22:07:00Z
S01332	W0002889	1610	2025-02-25T22:43:00Z
S01332	W0002890	1531	2025-02-03T15:26:00Z
S01332	W0002891	1533	2025-02-10T13:01:00Z
S01332	W0002892	1511	2025-02-16T21:49:00Z
S01332	W0002893	1728	2025-02-05T17:05:00Z
S01332	W0002894	937	2025-02-23T20:41:00Z
S01332	W0002895	242	2025-02-08T22:42:00Z
S01332	W0002896	247	2025-02-22T15:14:00Z
S01332	W0002897	1687	2025-02-19T22:52:00Z
S01332	W0002898	797	2025-02-14T06:12:00Z
S01332	W0002899	1028	2025-02-11T22:54:00Z
S01332	W0002900	39	2025-02-13T03:54:00Z
S01332	W0002901	1108	2025-02-24T08:18:00Z
S01332	W0002902	185	2025-02-28T17:54:00Z
S01332	W0002903	567	2025-02-10T07:33:00Z
S01332	W0002904	634	2025-02-10T19:03:00Z
S01332	W0002905	789	2025-02-07T19:58:00Z
S01332	W0002906	941	2025-02-18T04:41:00Z
S01332	W0002907	1497	2025-02-24T10:49:00Z
S01942	W0002908	1013	2025-02-08T10:05:00Z
S01942	W0002909	1307	2025-02-01T09:22:00Z
S01942	W0002910	1092	2025-02-21T02:03:00Z
S01942	W0002911	1120	2025-02-06T02:05:00Z
S01942	W0002912	1656	2025-02-27T22:33:00Z
S01942	W0002913	479	2025-02-17T04:38:00Z
S01942	W0002914	1160	2025-02-14T13:18:00Z
S01942	W0002915	1652	2025-02-27T08:42:00Z
S01942	W0002916	1742	2025-02-18T08:15:00Z
S01942	W0002917	986	2025-02-18T18:13:00Z
S01942	W0002918	995	2025-02-08T21:20:00Z
S01942	W0002919	1486	2025-02-19T23:31:00Z
S01942	W0002920	765	2025-02-01T08:23:00Z
S01942	W0002921	904	2025-02-07T03:05:00Z
S01942	W0002922	1698	2025-02-11T08:09:00Z
S01942	W0002923	457	2025-02-04T03:52:00Z
S01942	W0002924	928	2025-02-28T05:01:00Z
S01942	W0002925	1618	2025-02-13T01:44:00Z
S01942	W0002926	681	2025-02-09T06:42:00Z
S01942	W0002927	1316	2025-02-28T02:12:00Z
S01942	W0002928	196	2025-02-24T13:50:00Z
S01942	W0002929	598	2025-02-06T11:25:00Z
S00233	W0002930	553	2025-02-15T06:18:00Z
S00233	W0002931	1344	2025-02-09T18:09:00Z
S00233	W0002932	593	2025-02-13T12:33:00Z
S00233	W0002933	1603	2025-02-01T11:23:00Z
S00233	W0002934	1111	2025-02-12T11:01:00Z
S00233	W0002935	1181	2025-02-15T14:57:00Z
S00233	W0002936	1321	2025-02-01T20:40:00Z
S00233	W0002937	1793	2025-02-21T09:51:00Z
S00233	W0002938	281	2025-02-12T12:25:00Z
S00233	W0002939	1306	2025-02-01T18:39:00Z
S00233	W0002940	57	2025-02-21T22:40:00Z
S00233	W0002941	335	2025-02-11T16:40:00Z
S00233	W0002942	1444	2025-02-13T23:59:00Z
S00233	W0002943	1429	2025-02-16T13:20:00Z
S00233	W0002944	53	2025-02-13T20:00:00Z
S00233	W0002945	772	2025-02-11T03:49:00Z
S00233	W0002946	1172	2025-02-18T03:23:00Z
S00233	W0002947	347	2025-02-18T03:45:00Z
S00233	W0002948	411	2025-02-08T15:23:00Z
S00233	W0002949	454	2025-02-22T14:55:00Z
S00233	W0002950	589	2025-02-11T04:03:00Z
S00233	W0002951	730	2025-02-08T03:45:00Z
S00233	W0002952	957	2025-02-10T11:29:00Z
S00233	W0002953	433	2025-02-01T22:04:00Z
S00233	W0002954	1062	2025-02-05T02:40:00Z
S00233	W0002955	913	2025-02-21T19:24:00Z
S00233	W0002956	793	2025-02-27T23:28:00Z
S00233	W0002957	435	2025-02-10T10:41:00Z
S00233	W0002958	1673	2025-02-01T11:16:00Z
S00233	W0002959	124	2025-02-17T07:38:00Z
S01755	W0002960	635	2025-02-07T05:59:00Z
S01755	W0002961	1779	2025-02-11T22:57:00Z
S01755	W0002962	1206	2025-02-07T18:19:00Z
S01755	W0002963	1470	2025-02-22T18:28:00Z
S01755	W0002964	110	2025-02-23T02:28:00Z
S01755	W0002965	1163	2025-02-16T10:06:00Z
S01755	W0002966	1231	2025-02-05T02:48:00Z
S01755	W0002967	764	2025-02-11T07:10:00Z
S01755	W0002968	862	2025-02-17T08:38:00Z
S01755	W0002969	526	2025-02-12T07:12:00Z
S01755	W0002970	1049	2025-02-01T00:27:00Z
S00337	W0002971	876	2025-02-10T21:00:00Z
S00337	W0002972	1627	2025-02-20T17:53:00Z
S00337	W0002973	784	2025-02-22T00:06:00Z
S00337	W0002974	380	2025-02-28T17:53:00Z
S00337	W0002975	319	2025-02-11T08:18:00Z
S00337	W0002976	1417	2025-02-12T06:32:00Z
S00337	W0002977	1138	2025-02-10T16:21:00Z
S00337	W0002978	1289	2025-02-08T07:53:00Z
S00337	W0002979	1393	2025-02-12T23:28:00Z
S00337	W0002980	1706	2025-02-05T00:05:00Z
S00337	W0002981	1363	2025-02-05T02:35:00Z
S00337	W0002982	805	2025-02-26T09:46:00Z
S01592	W0002983	987	2025-02-20T17:45:00Z
S01592	W0002984	855	2025-02-15T20:39:00Z
S01592	W0002985	533	2025-02-24T00:38:00Z
S01592	W0002986	1419	2025-02-07T13:19:00Z
S01592	W0002987	1338	2025-02-15T19:42:00Z
S01592	W0002988	54	2025-02-25T22:12:00Z
S01592	W0002989	80	2025-02-16T19:10:00Z
S01592	W0002990	309	2025-02-13T09:24:00Z
S01592	W0002991	305	2025-02-02T07:17:00Z
S01592	W0002992	1648	2025-02-16T14:32:00Z
S01592	W0002993	1638	2025-02-17T11:32:00Z
S01592	W0002994	654	2025-02-12T02:27:00Z
S01592	W0002995	1591	2025-02-28T03:39:00Z
S01592	W0002996	1305	2025-02-08T06:17:00Z
S01592	W0002997	118	2025-02-14T06:50:00Z
S01592	W0002998	850	2025-02-26T06:16:00Z
S01592	W0002999	1544	2025-02-02T10:38:00Z
S01592	W0003000	646	2025-02-28T03:03:00Z
S01592	W0003001	163	2025-02-25T17:27:00Z
S01267	W0003002	50	2025-02-21T13:35:00Z
S01267	W0003003	514	2025-02-08T01:14:00Z
S01267	W0003004	1398	2025-02-19T22:50:00Z
S01267	W0003005	1472	2025-02-18T03:50:00Z
S01267	W0003006	1510	2025-02-11T07:54:00Z
S01267	W0003007	1519	2025-02-08T01:17:00Z
S01267	W0003008	1663	2025-02-26T01:23:00Z
S01267	W0003009	1163	2025-02-04T19:12:00Z
S01267	W0003010	1746	2025-02-10T21:37:00Z
S01267	W0003011	1508	2025-02-24T05:52:00Z
S01267	W0003012	725	2025-02-02T10:25:00Z
S01267	W0003013	1631	2025-02-18T15:36:00Z
S01267	W0003014	983	2025-02-18T14:01:00Z
S01267	W0003015	115	2025-02-13T15:48:00Z
S01267	W0003016	992	2025-02-22T23:45:00Z
S01267	W0003017	700	2025-02-03T11:20:00Z
S01267	W0003018	778	2025-02-04T21:55:00Z
S01267	W0003019	1602	2025-02-22T19:51:00Z
S01267	W0003020	573	2025-02-27T04:44:00Z
S01267	W0003021	70	2025-02-26T10:11:00Z
S01267	W0003022	55	2025-02-11T05:09:00Z
S01267	W0003023	121	2025-02-03T00:55:00Z
S01267	W0003024	798	2025-02-06T21:09:00Z
S01267	W0003025	614	2025-02-27T06:00:00Z
S01267	W0003026	932	2025-02-17T10:50:00Z
S01267	W0003027	649	2025-02-21T11:04:00Z
S01267	W0003028	799	2025-02-14T09:22:00Z
S01267	W0003029	1037	2025-02-11T06:03:00Z
S00909	W0003030	479	2025-02-25T05:59:00Z
S00909	W0003031	805	2025-02-20T19:21:00Z
S00909	W0003032	133	2025-02-09T22:56:00Z
S00909	W0003033	1262	2025-02-12T05:13:00Z
S00909	W0003034	1005	2025-02-07T07:45:00Z
S00909	W0003035	1255	2025-02-16T19:35:00Z
S00909	W0003036	171	2025-02-18T01:17:00Z
S00909	W0003037	720	2025-02-03T08:17:00Z
S00909	W0003038	172	2025-02-26T00:25:00Z
S00909	W0003039	863	2025-02-12T08:23:00Z
S00909	W0003040	789	2025-02-09T18:11:00Z
S00909	W0003041	920	2025-02-28T20:05:00Z
S00909	W0003042	445	2025-02-07T01:19:00Z
S00909	W0003043	323	2025-02-10T09:11:00Z
S00909	W0003044	1519	2025-02-21T22:10:00Z
S00909	W0003045	732	2025-02-07T08:18:00Z
S00909	W0003046	1366	2025-02-24T18:03:00Z
S00909	W0003047	1382	2025-02-23T06:09:00Z
S00909	W0003048	1748	2025-02-23T10:54:00Z
S00909	W0003049	1057	2025-02-05T15:04:00Z
S00909	W0003050	435	2025-02-02T00:29:00Z
S00909	W0003051	107	2025-02-23T00:42:00Z
S00909	W0003052	321	2025-02-17T14:51:00Z
S00909	W0003053	142	2025-02-18T20:34:00Z
S00909	W0003054	700	2025-02-05T08:14:00Z
S00909	W0003055	1660	2025-02-18T19:03:00Z
S00909	W0003056	1132	2025-02-19T21:58:00Z
S00909	W0003057	1492	2025-02-12T10:15:00Z
S00909	W0003058	566	2025-02-28T06:32:00Z
S01472	W0003059	715	2025-02-27T08:30:00Z
S01472	W0003060	1213	2025-02-26T09:26:00Z
S01472	W0003061	1117	2025-02-07T17:03:00Z
S01472	W0003062	622	2025-02-25T05:16:00Z
S01472	W0003063	1559	2025-02-01T23:40:00Z
S01472	W0003064	33	2025-02-07T23:43:00Z
S01472	W0003065	1116	2025-02-24T22:18:00Z
S01472	W0003066	1727	2025-02-28T14:07:00Z
S01472	W0003067	801	2025-02-23T19:46:00Z
S01472	W0003068	1338	2025-02-05T11:00:00Z
S01472	W0003069	528	2025-02-11T14:53:00Z
S01472	W0003070	1694	2025-02-21T22:36:00Z
S01472	W0003071	511	2025-02-15T20:19:00Z
S01472	W0003072	589	2025-02-09T19:45:00Z
S01472	W0003073	209	2025-02-10T15:38:00Z
S01472	W0003074	1041	2025-02-20T09:33:00Z
S01472	W0003075	1359	2025-02-13T18:09:00Z
S01472	W0003076	474	2025-02-06T11:04:00Z
S00679	W0003077	224	2025-02-21T17:32:00Z
S00679	W0003078	563	2025-02-14T09:12:00Z
S00679	W0003079	378	2025-02-08T04:29:00Z
S00679	W0003080	207	2025-02-05T10:08:00Z
S00679	W0003081	810	2025-02-10T20:27:00Z
S00679	W0003082	1210	2025-02-22T21:20:00Z
S00679	W0003083	213	2025-02-08T19:46:00Z
S00679	W0003084	153	2025-02-27T01:30:00Z
S00679	W0003085	1725	2025-02-19T00:57:00Z
S00679	W0003086	558	2025-02-06T20:48:00Z
S00679	W0003087	1715	2025-02-13T07:46:00Z
S00679	W0003088	1324	2025-02-20T08:15:00Z
S00679	W0003089	171	2025-02-22T13:47:00Z
S00679	W0003090	1501	2025-02-14T20:25:00Z
S00679	W0003091	1319	2025-02-16T00:18:00Z
S00679	W0003092	202	2025-02-19T14:48:00Z
S00679	W0003093	1320	2025-02-07T19:49:00Z
S00679	W0003094	1281	2025-02-24T19:06:00Z
S00679	W0003095	1309	2025-02-25T07:07:00Z
S00679	W0003096	313	2025-02-09T10:10:00Z
S00679	W0003097	824	2025-02-01T23:46:00Z
S00679	W0003098	367	2025-02-09T17:34:00Z
S00679	W0003099	722	2025-02-20T03:21:00Z
S00679	W0003100	1584	2025-02-19T20:12:00Z
S00679	W0003101	1038	2025-02-07T06:27:00Z
S00679	W0003102	484	2025-02-12T06:40:00Z
S00679	W0003103	958	2025-02-28T17:56:00Z
S00679	W0003104	920	2025-02-01T09:56:00Z
S01130	W0003105	1759	2025-02-16T18:32:00Z
S01130	W0003106	250	2025-02-04T14:54:00Z
S01130	W0003107	1157	2025-02-14T10:34:00Z
S01130	W0003108	1416	2025-02-17T18:35:00Z
S01130	W0003109	1201	2025-02-18T15:26:00Z
S01130	W0003110	1035	2025-02-02T11:21:00Z
S01130	W0003111	294	2025-02-15T13:30:00Z
S01130	W0003112	1703	2025-02-16T01:56:00Z
S01130	W0003113	1183	2025-02-05T15:02:00Z
S01130	W0003114	1401	2025-02-16T15:09:00Z
S01130	W0003115	1793	2025-02-20T17:33:00Z
S01130	W0003116	1482	2025-02-27T08:40:00Z
S01130	W0003117	1419	2025-02-18T20:39:00Z
S01130	W0003118	1196	2025-02-13T05:52:00Z
S01130	W0003119	1633	2025-02-20T21:39:00Z
S01130	W0003120	680	2025-02-13T10:13:00Z
S01130	W0003121	140	2025-02-07T03:29:00Z
S01130	W0003122	1298	2025-02-07T21:21:00Z
S01130	W0003123	1301	2025-02-22T01:46:00Z
S01130	W0003124	116	2025-02-28T20:01:00Z
S01130	W0003125	165	2025-02-14T11:41:00Z
S01130	W0003126	944	2025-02-24T21:51:00Z
S01130	W0003127	1411	2025-02-02T03:52:00Z
S01130	W0003128	1496	2025-02-19T14:48:00Z
S00221	W0003129	1713	2025-02-01T16:27:00Z
S00221	W0003130	783	2025-02-16T18:25:00Z
S00221	W0003131	1415	2025-02-07T00:33:00Z
S00221	W0003132	780	2025-02-12T10:49:00Z
S00404	W0003133	70	2025-02-25T15:27:00Z
S00404	W0003134	693	2025-02-07T11:16:00Z
S00404	W0003135	1396	2025-02-02T19:09:00Z
S00404	W0003136	1207	2025-02-13T15:32:00Z
S00404	W0003137	1272	2025-02-17T19:00:00Z
S00404	W0003138	201	2025-02-20T00:24:00Z
S00404	W0003139	872	2025-02-05T16:46:00Z
S00404	W0003140	672	2025-02-19T08:54:00Z
S00404	W0003141	334	2025-02-07T13:48:00Z
S00404	W0003142	1031	2025-02-11T00:25:00Z
S00404	W0003143	1625	2025-02-06T19:52:00Z
S00404	W0003144	804	2025-02-26T06:39:00Z
S00404	W0003145	843	2025-02-01T20:46:00Z
S00404	W0003146	569	2025-02-26T00:26:00Z
S00404	W0003147	1156	2025-02-28T04:28:00Z
S00404	W0003148	203	2025-02-17T18:50:00Z
S00404	W0003149	185	2025-02-28T11:23:00Z
S00404	W0003150	473	2025-02-14T16:45:00Z
S00404	W0003151	165	2025-02-11T10:32:00Z
S00404	W0003152	1072	2025-02-19T16:11:00Z
S00404	W0003153	827	2025-02-04T07:01:00Z
S00404	W0003154	1563	2025-02-20T05:51:00Z
S00404	W0003155	755	2025-02-07T19:38:00Z
S00404	W0003156	1336	2025-02-03T17:38:00Z
S00948	W0003157	1035	2025-02-24T11:32:00Z
S00948	W0003158	1244	2025-02-02T07:03:00Z
S00948	W0003159	1436	2025-02-27T08:50:00Z
S00948	W0003160	1632	2025-02-28T19:16:00Z
S00948	W0003161	525	2025-02-20T20:35:00Z
S00948	W0003162	717	2025-02-11T03:23:00Z
S00948	W0003163	810	2025-02-01T16:40:00Z
S00948	W0003164	471	2025-02-13T11:26:00Z
S00948	W0003165	23	2025-02-24T19:58:00Z
S00948	W0003166	261	2025-02-20T22:00:00Z
S00948	W0003167	530	2025-02-21T17:29:00Z
S00948	W0003168	796	2025-02-18T23:12:00Z
S00948	W0003169	353	2025-02-12T22:17:00Z
S00948	W0003170	879	2025-02-05T15:19:00Z
S00948	W0003171	985	2025-02-13T16:22:00Z
S00948	W0003172	925	2025-02-20T20:57:00Z
S01662	W0003173	251	2025-02-15T18:49:00Z
S01662	W0003174	497	2025-02-11T02:09:00Z
S01662	W0003175	24	2025-02-20T01:33:00Z
S01662	W0003176	1566	2025-02-10T14:52:00Z
S01662	W0003177	1534	2025-02-08T05:31:00Z
S01662	W0003178	1706	2025-02-06T19:08:00Z
S01662	W0003179	1508	2025-02-04T22:52:00Z
S01662	W0003180	1464	2025-02-14T22:22:00Z
S01662	W0003181	438	2025-02-21T19:15:00Z
S01662	W0003182	1497	2025-02-11T00:26:00Z
S01662	W0003183	644	2025-02-23T14:33:00Z
S01662	W0003184	731	2025-02-08T05:06:00Z
S01662	W0003185	1110	2025-02-23T16:19:00Z
S01662	W0003186	1748	2025-02-25T23:32:00Z
S01662	W0003187	656	2025-02-23T15:10:00Z
S01662	W0003188	275	2025-02-16T06:31:00Z
S01577	W0003189	641	2025-02-22T11:46:00Z
S01577	W0003190	702	2025-02-17T08:30:00Z
S01577	W0003191	312	2025-02-07T12:45:00Z
S01577	W0003192	1469	2025-02-10T14:33:00Z
S01577	W0003193	858	2025-02-16T02:36:00Z
S01577	W0003194	1082	2025-02-11T00:39:00Z
S01577	W0003195	64	2025-02-08T19:25:00Z
S01577	W0003196	1576	2025-02-08T19:51:00Z
S01874	W0003197	975	2025-02-17T03:24:00Z
S01874	W0003198	459	2025-02-27T13:31:00Z
S01874	W0003199	31	2025-02-05T03:07:00Z
S01874	W0003200	360	2025-02-12T16:27:00Z
S01874	W0003201	514	2025-02-24T10:12:00Z
S01874	W0003202	877	2025-02-19T10:20:00Z
S01874	W0003203	647	2025-02-09T05:01:00Z
S01874	W0003204	1203	2025-02-12T16:08:00Z
S01874	W0003205	828	2025-02-21T20:12:00Z
S01874	W0003206	1028	2025-02-12T13:14:00Z
S01874	W0003207	344	2025-02-27T06:06:00Z
S01874	W0003208	1565	2025-02-11T04:51:00Z
S01874	W0003209	1017	2025-02-20T22:08:00Z
S01874	W0003210	438	2025-02-08T01:17:00Z
S01874	W0003211	433	2025-02-14T16:03:00Z
S01874	W0003212	1700	2025-02-26T19:13:00Z
S01874	W0003213	683	2025-02-21T22:57:00Z
S01874	W0003214	440	2025-02-15T02:58:00Z
S00922	W0003215	316	2025-02-09T02:09:00Z
S00922	W0003216	1579	2025-02-21T15:21:00Z
S00922	W0003217	1074	2025-02-28T20:03:00Z
S00922	W0003218	975	2025-02-02T16:53:00Z
S00922	W0003219	824	2025-02-23T04:41:00Z
S00922	W0003220	520	2025-02-26T08:05:00Z
S00922	W0003221	127	2025-02-24T07:14:00Z
S00922	W0003222	53	2025-02-27T04:46:00Z
S00922	W0003223	804	2025-02-03T07:26:00Z
S00922	W0003224	1126	2025-02-10T08:42:00Z
S00922	W0003225	800	2025-02-07T13:10:00Z
S00922	W0003226	987	2025-02-21T02:07:00Z
S00922	W0003227	1666	2025-02-21T05:36:00Z
S00922	W0003228	192	2025-02-25T06:38:00Z
S00922	W0003229	797	2025-02-09T00:02:00Z
S00922	W0003230	327	2025-02-09T05:36:00Z
S00922	W0003231	846	2025-02-01T11:41:00Z
S00922	W0003232	550	2025-02-12T21:40:00Z
S00922	W0003233	1420	2025-02-12T16:12:00Z
S00922	W0003234	1252	2025-02-09T16:55:00Z
S00922	W0003235	1616	2025-02-19T01:47:00Z
S00922	W0003236	1362	2025-02-14T11:59:00Z
S00922	W0003237	242	2025-02-25T10:08:00Z
S00922	W0003238	1749	2025-02-09T12:07:00Z
S00922	W0003239	492	2025-02-14T06:28:00Z
S00922	W0003240	1528	2025-02-10T23:33:00Z
S00922	W0003241	1441	2025-02-22T06:49:00Z
S00922	W0003242	1251	2025-02-24T23:36:00Z
S00922	W0003243	1143	2025-02-03T09:29:00Z
S00094	W0003244	71	2025-02-08T13:48:00Z
S00094	W0003245	1003	2025-02-06T22:53:00Z
S00094	W0003246	496	2025-02-21T12:38:00Z
S00094	W0003247	797	2025-02-27T13:56:00Z
S00094	W0003248	1159	2025-02-13T07:16:00Z
S00094	W0003249	574	2025-02-21T13:53:00Z
S00094	W0003250	404	2025-02-18T07:27:00Z
S00094	W0003251	214	2025-02-09T21:24:00Z
S00094	W0003252	920	2025-02-14T06:03:00Z
S00094	W0003253	442	2025-02-01T18:20:00Z
S00094	W0003254	984	2025-02-13T09:59:00Z
S00094	W0003255	365	2025-02-18T07:23:00Z
S00094	W0003256	82	2025-02-10T22:02:00Z
S00094	W0003257	310	2025-02-13T22:21:00Z
S00094	W0003258	1323	2025-02-28T17:24:00Z
S00094	W0003259	118	2025-02-26T19:52:00Z
S00094	W0003260	876	2025-02-04T03:24:00Z
S00094	W0003261	843	2025-02-08T10:04:00Z
S00094	W0003262	61	2025-02-25T03:40:00Z
S00094	W0003263	404	2025-02-21T05:12:00Z
S00094	W0003264	1177	2025-02-28T13:59:00Z
S00094	W0003265	839	2025-02-17T06:09:00Z
S00094	W0003266	365	2025-02-17T02:03:00Z
S00094	W0003267	354	2025-02-08T20:15:00Z
S00094	W0003268	1461	2025-02-11T22:53:00Z
S00668	W0003269	613	2025-02-01T22:19:00Z
S00668	W0003270	74	2025-02-03T04:30:00Z
S00668	W0003271	840	2025-02-07T16:10:00Z
S00668	W0003272	954	2025-02-17T01:06:00Z
S00668	W0003273	132	2025-02-23T21:22:00Z
S00668	W0003274	946	2025-02-05T12:53:00Z
S00668	W0003275	797	2025-02-21T01:29:00Z
S00668	W0003276	1461	2025-02-02T13:36:00Z
S00668	W0003277	842	2025-02-05T14:35:00Z
S00668	W0003278	769	2025-02-24T02:08:00Z
S00668	W0003279	1106	2025-02-05T23:57:00Z
S00668	W0003280	588	2025-02-05T10:25:00Z
S00668	W0003281	710	2025-02-16T18:42:00Z
S00668	W0003282	340	2025-02-18T07:19:00Z
S00668	W0003283	1024	2025-02-26T23:40:00Z
S00668	W0003284	387	2025-02-15T14:22:00Z
S00668	W0003285	1192	2025-02-13T08:38:00Z
S00668	W0003286	1720	2025-02-11T03:24:00Z
S01607	W0003287	1397	2025-02-28T02:48:00Z
S01607	W0003288	791	2025-02-25T03:51:00Z
S01607	W0003289	629	2025-02-23T05:00:00Z
S01607	W0003290	267	2025-02-10T08:08:00Z
S01607	W0003291	790	2025-02-03T10:40:00Z
S01607	W0003292	1410	2025-02-20T22:18:00Z
S01607	W0003293	1355	2025-02-14T05:40:00Z
S01607	W0003294	1638	2025-02-24T06:32:00Z
S01607	W0003295	1056	2025-02-25T14:16:00Z
S01607	W0003296	843	2025-02-09T21:40:00Z
S01607	W0003297	217	2025-02-27T20:02:00Z
S01607	W0003298	478	2025-02-20T10:32:00Z
S01607	W0003299	905	2025-02-21T19:44:00Z
S01607	W0003300	1730	2025-02-12T19:20:00Z
S01607	W0003301	1626	2025-02-01T17:51:00Z
S01607	W0003302	1241	2025-02-24T23:21:00Z
S01607	W0003303	1722	2025-02-26T02:15:00Z
S01607	W0003304	143	2025-02-11T12:22:00Z
S01607	W0003305	282	2025-02-19T14:02:00Z
S01607	W0003306	1253	2025-02-27T20:07:00Z
S01607	W0003307	1469	2025-02-24T17:56:00Z
S01607	W0003308	253	2025-02-20T10:40:00Z
S01607	W0003309	115	2025-02-07T13:13:00Z
S01607	W0003310	1116	2025-02-17T20:33:00Z
S01159	W0003311	679	2025-02-05T06:20:00Z
S01159	W0003312	43	2025-02-05T07:38:00Z
S01159	W0003313	508	2025-02-23T18:28:00Z
S01159	W0003314	823	2025-02-05T14:59:00Z
S01159	W0003315	1549	2025-02-16T01:55:00Z
S01159	W0003316	594	2025-02-04T08:06:00Z
S01159	W0003317	1492	2025-02-02T11:54:00Z
S01159	W0003318	853	2025-02-25T14:11:00Z
S01159	W0003319	886	2025-02-25T07:47:00Z
S01159	W0003320	385	2025-02-18T11:10:00Z
S01159	W0003321	1473	2025-02-25T02:17:00Z
S01159	W0003322	593	2025-02-17T05:49:00Z
S01159	W0003323	434	2025-02-05T13:15:00Z
S01159	W0003324	1116	2025-02-17T11:11:00Z
S01159	W0003325	433	2025-02-07T10:13:00Z
S01159	W0003326	1463	2025-02-27T00:17:00Z
S01159	W0003327	862	2025-02-05T11:19:00Z
S01159	W0003328	49	2025-02-07T20:34:00Z
S01159	W0003329	147	2025-02-06T00:19:00Z
S01159	W0003330	977	2025-02-23T07:23:00Z
S01159	W0003331	280	2025-02-07T16:33:00Z
S01159	W0003332	1320	2025-02-22T16:48:00Z
S01159	W0003333	1413	2025-02-14T09:30:00Z
S01159	W0003334	910	2025-02-15T07:36:00Z
S01159	W0003335	201	2025-02-25T08:28:00Z
S01159	W0003336	1543	2025-02-21T14:38:00Z
S01159	W0003337	1713	2025-02-12T10:17:00Z
S01159	W0003338	1498	2025-02-02T01:37:00Z
S00457	W0003339	1261	2025-02-14T16:47:00Z
S00457	W0003340	1496	2025-02-19T08:21:00Z
S00457	W0003341	427	2025-02-12T07:55:00Z
S00457	W0003342	361	2025-02-16T06:13:00Z
S00457	W0003343	505	2025-02-11T00:39:00Z
S00457	W0003344	211	2025-02-02T06:12:00Z
S00457	W0003345	945	2025-02-17T07:57:00Z
S00457	W0003346	443	2025-02-13T09:59:00Z
S00457	W0003347	222	2025-02-21T17:30:00Z
S00457	W0003348	1168	2025-02-03T21:51:00Z
S00457	W0003349	828	2025-02-08T16:21:00Z
S00457	W0003350	1640	2025-02-14T19:07:00Z
S00457	W0003351	590	2025-02-07T21:47:00Z
S00457	W0003352	1158	2025-02-27T21:58:00Z
S00457	W0003353	1535	2025-02-15T12:42:00Z
S00457	W0003354	1694	2025-02-19T04:24:00Z
S00457	W0003355	343	2025-02-09T12:08:00Z
S00457	W0003356	137	2025-02-24T11:37:00Z
S00457	W0003357	910	2025-02-14T07:54:00Z
S00457	W0003358	1603	2025-02-26T05:33:00Z
S00457	W0003359	1079	2025-02-02T04:12:00Z
S00457	W0003360	88	2025-02-28T03:52:00Z
S00457	W0003361	32	2025-02-19T06:03:00Z
S00457	W0003362	1770	2025-02-02T03:04:00Z
S01000	W0003363	219	2025-02-26T13:49:00Z
S01000	W0003364	1292	2025-02-11T16:22:00Z
S01000	W0003365	1683	2025-02-18T15:37:00Z
S01000	W0003366	243	2025-02-15T01:47:00Z
S01000	W0003367	935	2025-02-05T18:35:00Z
S01000	W0003368	992	2025-02-17T15:28:00Z
S01000	W0003369	1685	2025-02-01T22:20:00Z
S01000	W0003370	58	2025-02-24T06:39:00Z
S01000	W0003371	945	2025-02-08T13:13:00Z
S01000	W0003372	1000	2025-02-09T00:27:00Z
S01000	W0003373	835	2025-02-23T08:07:00Z
S01000	W0003374	738	2025-02-22T03:27:00Z
S01000	W0003375	1500	2025-02-22T00:12:00Z
S01000	W0003376	747	2025-02-19T12:59:00Z
S01000	W0003377	1587	2025-02-06T12:41:00Z
S01000	W0003378	788	2025-02-05T02:49:00Z
S01000	W0003379	1210	2025-02-15T16:03:00Z
S01000	W0003380	1736	2025-02-04T13:04:00Z
S01000	W0003381	1473	2025-02-08T22:08:00Z
S01000	W0003382	997	2025-02-15T06:16:00Z
S01000	W0003383	1120	2025-02-03T13:21:00Z
S01000	W0003384	793	2025-02-21T11:11:00Z
S01000	W0003385	1067	2025-02-16T11:35:00Z
S01000	W0003386	759	2025-02-14T17:04:00Z
S01000	W0003387	1477	2025-02-03T04:39:00Z
S01811	W0003388	1287	2025-02-17T21:07:00Z
S01811	W0003389	1609	2025-02-13T11:16:00Z
S01811	W0003390	120	2025-02-07T15:31:00Z
S01811	W0003391	1146	2025-02-28T01:23:00Z
S01811	W0003392	336	2025-02-14T00:35:00Z
S01811	W0003393	949	2025-02-18T18:25:00Z
